Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Battery Consumption (mAh/day)
58,Female,Jaipur,Motorola,Android,9.8,15.9,189.7,65,4.8,1465,0.6,2.1,135,Education,7791.000000000001
40,Other,Chennai,Realme,Android,5.2,2.0,48.0,40,2.0,8082,1.2,3.1,1154,Education,520.0
39,Female,Ahmedabad,Apple,Ios,5.8,7.3,122.1,64,3.2,6342,2.1,4.1,754,Entertainment,2117.0
18,Male,Lucknow,Vivo,Android,11.8,17.9,207.6,170,0.9,2805,2.9,0.2,1626,Work,10561.0
18,Female,Ahmedabad,Samsung,Android,6.1,41.7,43.1,104,1.2,8510,6.9,0.7,450,Social Media,12718.5
17,Male,Kolkata,Nokia,Android,6.8,7.3,151.7,195,1.0,8885,5.3,2.6,1968,Social Media,2482.0
30,Female,Ahmedabad,Apple,Ios,9.5,41.3,130.0,190,1.4,3299,1.4,0.2,1658,Entertainment,19617.5
22,Female,Jaipur,Oppo,Android,1.1,28.4,137.0,10,5.5,7090,4.0,2.1,1082,Entertainment,1562.0
45,Male,Kolkata,Apple,Ios,9.4,49.9,123.1,140,3.7,3708,1.4,1.7,917,Education,23453.0
22,Male,Kolkata,Samsung,Android,11.1,2.7,168.7,145,2.6,6003,5.4,3.6,620,Social Media,1498.5000000000002
38,Male,Mumbai,Xiaomi,Android,10.1,41.9,242.3,60,5.6,274,7.0,2.3,968,Social Media,21159.5
39,Female,Hyderabad,Realme,Android,9.6,26.2,56.9,161,5.0,499,5.0,1.1,100,Work,12576.0
24,Female,Kolkata,Vivo,Android,10.5,43.9,239.5,162,6.0,2333,3.1,3.6,1841,Entertainment,23047.5
60,Male,Jaipur,Xiaomi,Android,11.7,14.9,123.2,63,2.3,7178,5.1,1.8,836,Education,8716.5
31,Other,Kolkata,Nokia,Android,6.5,31.1,99.6,97,1.2,5035,4.0,1.2,424,Social Media,10107.5
21,Female,Lucknow,Oneplus,Android,8.2,20.7,56.0,171,0.8,4765,2.6,0.4,1982,Gaming,8486.999999999998
52,Female,Kolkata,Xiaomi,Android,4.4,48.3,261.6,145,2.4,1040,5.3,0.7,1910,Education,10626.0
35,Male,Jaipur,Realme,Android,7.9,41.6,232.0,178,2.4,6901,1.6,1.4,1705,Social Media,16432.000000000004
45,Female,Hyderabad,Oppo,Android,8.1,6.2,49.5,82,5.5,8153,0.9,0.7,1343,Work,2511.0
48,Other,Lucknow,Vivo,Android,5.1,21.3,201.7,94,1.7,8898,5.5,3.7,716,Social Media,5431.5
49,Other,Jaipur,Realme,Android,8.2,9.6,198.5,163,5.8,6352,5.6,0.6,1240,Entertainment,3935.999999999999
51,Female,Hyderabad,Google Pixel,Android,2.8,19.3,50.4,166,2.5,9398,0.9,2.7,1123,Work,2702.0
31,Female,Kolkata,Xiaomi,Android,7.4,32.5,28.7,146,3.9,1925,6.5,2.3,534,Social Media,12025.0
24,Other,Jaipur,Apple,Ios,9.2,46.6,123.6,39,3.5,809,2.2,0.8,455,Education,21436.0
47,Female,Hyderabad,Xiaomi,Android,2.1,8.2,286.2,197,4.6,1431,7.0,5.0,927,Work,861.0
59,Female,Bangalore,Google Pixel,Android,11.1,25.2,153.4,75,4.2,9354,8.0,3.3,793,Gaming,13985.999999999998
23,Male,Jaipur,Xiaomi,Android,2.9,36.0,268.1,161,3.9,6525,5.0,4.6,470,Entertainment,5220.0
40,Other,Pune,Oneplus,Android,8.3,30.5,150.5,81,5.0,6459,3.9,4.3,1756,Education,12657.500000000002
51,Male,Hyderabad,Oneplus,Android,3.6,25.0,52.0,128,5.8,5073,0.8,0.5,405,Work,4500.0
41,Other,Jaipur,Realme,Android,5.8,41.5,277.0,146,4.4,4199,4.6,2.9,1177,Entertainment,12035.0
50,Other,Jaipur,Google Pixel,Android,2.1,30.8,149.9,133,4.0,9934,8.0,4.8,1280,Social Media,3234.0000000000005
46,Male,Ahmedabad,Google Pixel,Android,6.1,43.1,64.4,95,3.7,9457,1.7,2.9,1850,Entertainment,13145.499999999998
26,Other,Pune,Samsung,Android,4.9,14.1,65.3,81,2.8,6239,0.9,4.7,722,Entertainment,3454.5
17,Male,Lucknow,Apple,Ios,9.6,42.3,243.0,78,3.0,3699,6.1,3.3,326,Education,20304.0
50,Other,Pune,Google Pixel,Android,5.9,27.1,66.3,196,5.6,7290,5.9,1.5,135,Social Media,7994.500000000001
29,Male,Bangalore,Oneplus,Android,2.0,30.5,258.0,189,3.2,2981,6.3,0.1,1579,Gaming,3050.0
48,Female,Ahmedabad,Oppo,Android,2.5,13.8,67.1,104,4.9,6034,3.6,3.7,900,Education,1725.0
37,Female,Ahmedabad,Samsung,Android,5.0,34.3,140.8,171,4.9,8550,0.8,4.2,409,Social Media,8575.0
23,Male,Hyderabad,Xiaomi,Android,7.3,26.8,216.7,121,3.2,5762,1.5,1.3,1494,Work,9782.0
22,Male,Pune,Xiaomi,Android,5.1,37.1,74.1,52,2.6,8094,3.2,0.3,676,Social Media,9460.5
33,Male,Hyderabad,Oneplus,Android,9.3,37.9,32.2,194,1.5,9230,7.8,4.4,1082,Social Media,17623.5
30,Female,Delhi,Google Pixel,Android,8.9,33.0,134.1,45,5.3,6532,5.8,0.1,1812,Work,14685.0
28,Other,Lucknow,Oneplus,Android,4.7,29.1,262.2,39,1.1,6979,7.3,2.9,1289,Social Media,6838.500000000001
21,Male,Hyderabad,Vivo,Android,7.4,49.6,265.0,50,4.5,647,8.0,3.0,1206,Education,18352.0
40,Other,Ahmedabad,Motorola,Android,2.1,34.3,88.8,87,1.5,3564,3.9,0.4,902,Social Media,3601.5
46,Other,Hyderabad,Oppo,Android,9.2,27.8,246.6,25,5.3,5537,3.7,4.0,233,Education,12788.0
50,Male,Bangalore,Oneplus,Android,10.2,5.9,183.0,131,0.9,2510,5.2,0.8,545,Education,3009.0
17,Male,Delhi,Apple,Ios,10.3,14.8,28.2,168,3.0,2329,5.7,0.4,1330,Gaming,7622.000000000001
52,Male,Hyderabad,Samsung,Android,3.8,40.4,132.3,13,3.6,7401,7.9,2.9,1949,Entertainment,7675.999999999999
15,Other,Hyderabad,Vivo,Android,8.4,35.7,27.4,16,4.8,2002,7.5,1.3,1700,Education,14994.000000000002
37,Male,Delhi,Motorola,Android,8.4,16.6,243.1,198,5.1,1111,3.9,1.0,1936,Entertainment,6972.000000000001
17,Female,Delhi,Google Pixel,Android,9.3,41.3,142.3,21,4.8,7955,1.9,4.5,402,Education,19204.5
48,Male,Ahmedabad,Google Pixel,Android,3.9,25.4,227.7,160,1.1,5499,4.7,2.0,912,Work,4952.999999999999
23,Female,Hyderabad,Xiaomi,Android,8.7,21.5,174.4,20,4.3,5583,6.1,0.1,1098,Education,9352.5
34,Female,Bangalore,Oneplus,Android,5.2,17.3,202.2,69,2.1,5687,0.7,0.2,1714,Gaming,4498.0
20,Male,Pune,Xiaomi,Android,11.2,4.4,84.9,174,3.1,9867,7.2,4.1,318,Education,2464.0
20,Female,Delhi,Xiaomi,Android,5.4,47.5,274.8,112,1.0,1604,3.3,3.1,1174,Gaming,12825.0
41,Other,Hyderabad,Nokia,Android,3.6,40.6,107.8,101,1.5,3355,3.2,1.8,929,Work,7308.0
18,Female,Chennai,Oppo,Android,9.0,34.0,168.3,172,5.9,4713,2.0,0.9,251,Education,15300.0
55,Other,Pune,Oneplus,Android,5.5,5.3,278.5,10,4.3,7407,6.1,0.5,1540,Education,1457.5
38,Female,Mumbai,Apple,Ios,6.4,10.5,48.1,24,4.1,5183,2.2,3.6,558,Work,3360.0
56,Female,Pune,Vivo,Android,8.1,41.6,95.2,193,6.0,8676,3.9,2.8,1310,Work,16848.0
32,Male,Chennai,Apple,Ios,1.8,20.5,26.3,84,1.5,2242,1.0,0.2,859,Work,1845.0
54,Male,Hyderabad,Apple,Ios,6.0,34.1,286.1,194,4.8,2331,3.9,1.6,1834,Social Media,10230.000000000002
52,Other,Kolkata,Oppo,Android,5.9,36.5,235.3,138,5.6,6796,1.1,1.8,419,Gaming,10767.500000000002
38,Male,Chennai,Realme,Android,10.2,13.4,15.9,66,5.8,2304,4.5,4.7,204,Work,6834.0
23,Other,Pune,Vivo,Android,9.8,27.1,184.1,187,4.9,8914,7.5,1.8,131,Education,13279.000000000002
33,Female,Lucknow,Samsung,Android,5.9,38.6,46.9,124,0.8,5998,0.5,2.7,1755,Education,11387.0
52,Other,Mumbai,Vivo,Android,6.9,9.7,52.0,98,4.6,6660,1.3,4.3,229,Social Media,3346.4999999999995
54,Male,Hyderabad,Oppo,Android,6.0,19.4,48.1,54,3.1,5632,6.1,2.2,288,Education,5820.0
16,Other,Mumbai,Oppo,Android,10.2,16.4,261.5,190,4.2,3985,5.2,4.9,1515,Entertainment,8363.999999999998
43,Other,Pune,Oppo,Android,5.9,6.3,179.3,161,4.5,8421,4.4,2.6,294,Entertainment,1858.5
16,Female,Bangalore,Oppo,Android,8.4,7.3,177.2,140,2.1,9080,4.8,1.0,442,Work,3066.0
46,Male,Chennai,Motorola,Android,6.5,11.0,23.7,183,3.6,324,5.4,1.9,202,Education,3575.0
19,Female,Ahmedabad,Google Pixel,Android,1.1,28.5,68.1,38,2.8,383,7.3,1.6,1877,Work,1567.5
19,Female,Pune,Vivo,Android,8.3,24.1,147.5,161,3.9,1344,2.0,0.7,483,Social Media,10001.500000000002
43,Female,Lucknow,Oneplus,Android,5.7,16.6,137.5,86,6.0,8952,0.5,3.6,1056,Gaming,4731.0
20,Male,Kolkata,Realme,Android,6.4,38.4,87.8,128,5.5,2319,3.9,1.7,1673,Education,12288.0
30,Male,Bangalore,Oneplus,Android,9.5,23.4,263.9,32,3.1,238,6.6,4.4,1206,Entertainment,11115.0
59,Other,Jaipur,Apple,Ios,9.2,11.7,185.5,180,1.9,4647,5.4,3.8,1467,Work,5381.999999999999
45,Other,Hyderabad,Vivo,Android,10.1,3.9,134.9,59,1.8,5246,3.8,0.6,1600,Work,1969.5
15,Male,Ahmedabad,Samsung,Android,11.4,14.1,39.7,199,5.0,9245,3.5,4.5,156,Social Media,8037.0
55,Male,Kolkata,Vivo,Android,9.2,14.1,60.0,21,4.2,1943,3.2,4.3,1544,Gaming,6486.0
40,Other,Mumbai,Oneplus,Android,8.4,7.1,132.6,46,4.8,600,2.5,3.5,305,Entertainment,2982.0
44,Male,Lucknow,Oneplus,Android,10.1,31.7,258.5,155,0.5,4149,0.8,0.7,360,Education,16008.499999999998
45,Male,Delhi,Nokia,Android,3.7,29.0,240.8,185,4.5,5809,3.3,1.8,1012,Social Media,5365.000000000001
41,Female,Ahmedabad,Xiaomi,Android,9.2,42.5,235.5,25,1.1,6886,1.9,4.2,625,Gaming,19549.999999999996
23,Male,Kolkata,Samsung,Android,9.5,26.7,31.2,143,5.8,4238,2.0,0.3,700,Education,12682.5
23,Female,Hyderabad,Vivo,Android,3.0,38.8,94.6,39,3.9,5636,4.3,1.9,684,Social Media,5820.0
20,Male,Delhi,Realme,Android,5.9,39.6,70.0,155,2.9,1522,0.8,1.0,1505,Education,11682.0
15,Male,Chennai,Samsung,Android,1.7,36.0,138.1,179,5.7,8995,4.0,2.4,1663,Entertainment,3060.0
16,Other,Mumbai,Oppo,Android,8.2,12.9,281.9,145,4.0,4698,7.8,4.7,133,Social Media,5288.999999999999
50,Female,Hyderabad,Samsung,Android,5.0,25.2,262.9,34,4.5,7997,5.7,4.2,554,Education,6300.0
59,Male,Jaipur,Xiaomi,Android,5.0,30.6,31.0,30,0.7,6791,1.9,1.4,704,Entertainment,7650.0
48,Female,Jaipur,Apple,Ios,7.3,45.3,201.7,182,1.0,9766,4.7,1.7,439,Work,16534.5
51,Other,Ahmedabad,Google Pixel,Android,2.8,43.5,221.0,87,5.6,8096,4.2,2.5,337,Social Media,6090.0
20,Male,Delhi,Nokia,Android,2.5,44.9,213.9,178,0.6,8864,1.4,2.3,1529,Entertainment,5612.5
54,Other,Bangalore,Oppo,Android,6.8,32.5,174.6,39,1.1,3724,2.9,0.7,1706,Social Media,11050.0
29,Female,Jaipur,Google Pixel,Android,8.1,11.1,18.1,127,6.0,563,4.1,4.9,154,Social Media,4495.5
32,Female,Hyderabad,Nokia,Android,2.1,22.7,123.1,33,2.2,5062,7.9,4.8,797,Gaming,2383.5
35,Other,Ahmedabad,Samsung,Android,7.7,10.2,92.6,184,4.8,1213,6.7,0.3,588,Work,3926.9999999999995
56,Other,Bangalore,Oppo,Android,11.0,39.6,32.7,149,5.8,7392,6.1,3.7,1655,Education,21780.0
36,Other,Jaipur,Nokia,Android,10.8,47.5,43.1,23,2.9,9171,6.6,3.2,1154,Gaming,25650.0
58,Male,Kolkata,Vivo,Android,5.9,20.7,197.7,161,1.1,2437,2.5,3.0,1280,Work,6106.500000000001
46,Female,Bangalore,Xiaomi,Android,5.0,22.5,187.5,57,4.6,4385,1.7,0.7,1005,Gaming,5625.0
48,Female,Pune,Oneplus,Android,9.2,36.7,292.4,188,4.4,8657,2.1,3.1,142,Education,16882.0
46,Male,Jaipur,Vivo,Android,6.9,26.0,19.8,198,1.6,6391,2.7,4.0,1242,Work,8970.0
16,Other,Pune,Xiaomi,Android,2.5,6.5,117.8,176,4.3,9474,5.5,2.4,1082,Social Media,812.5
19,Female,Ahmedabad,Oneplus,Android,10.6,44.2,121.0,162,4.6,8506,7.8,4.9,974,Work,23426.000000000004
39,Male,Kolkata,Xiaomi,Android,4.0,26.6,257.0,43,3.8,6140,4.4,3.1,1422,Social Media,5320.0
39,Other,Ahmedabad,Oppo,Android,5.0,23.0,141.5,78,3.3,6480,3.1,0.8,438,Work,5750.0
28,Female,Lucknow,Google Pixel,Android,4.2,40.3,39.5,88,1.3,922,7.4,3.6,1164,Gaming,8463.0
54,Female,Delhi,Samsung,Android,9.1,11.9,255.3,30,3.5,9968,3.8,4.4,921,Social Media,5414.5
20,Other,Delhi,Apple,Ios,7.4,9.5,17.2,34,4.8,6787,4.6,4.5,1854,Work,3515.0
43,Male,Mumbai,Google Pixel,Android,8.6,37.7,285.4,90,3.7,1964,4.7,3.0,577,Social Media,16211.000000000002
20,Other,Bangalore,Oppo,Android,2.3,28.5,194.4,112,4.0,4495,2.0,4.0,1182,Gaming,3277.5
58,Male,Ahmedabad,Oneplus,Android,5.9,14.9,189.9,86,5.3,7146,7.5,4.1,625,Education,4395.500000000001
26,Female,Bangalore,Google Pixel,Android,7.6,26.9,47.0,136,3.7,1247,4.8,4.5,1024,Social Media,10221.999999999998
46,Female,Delhi,Xiaomi,Android,11.7,44.9,177.6,78,2.1,7820,0.6,1.3,1595,Gaming,26266.499999999996
52,Other,Hyderabad,Apple,Ios,3.9,18.9,154.6,120,3.7,3917,7.8,4.6,264,Social Media,3685.4999999999995
48,Male,Pune,Realme,Android,1.8,33.8,131.4,72,1.0,7929,6.7,1.2,1630,Work,3042.0
53,Other,Kolkata,Apple,Ios,2.6,17.7,176.5,151,3.8,2632,5.1,5.0,1861,Work,2301.0
55,Female,Pune,Google Pixel,Android,9.1,5.4,145.8,128,2.9,8170,5.2,2.2,1584,Gaming,2457.0
20,Other,Pune,Apple,Ios,9.8,19.5,234.2,84,5.7,1501,3.1,4.7,1720,Work,9555.000000000002
16,Female,Kolkata,Oneplus,Android,6.0,48.0,27.4,139,4.2,9066,7.5,2.3,1870,Gaming,14400.0
16,Other,Chennai,Samsung,Android,1.5,47.2,152.0,76,1.6,7491,4.5,2.1,478,Gaming,3540.0000000000005
33,Male,Pune,Vivo,Android,5.4,17.5,183.2,64,0.9,5976,7.8,4.9,1680,Social Media,4725.0
21,Other,Ahmedabad,Nokia,Android,3.8,19.9,193.6,170,2.6,1658,3.6,2.9,1058,Social Media,3780.9999999999995
57,Female,Lucknow,Oneplus,Android,10.5,10.5,74.5,139,3.4,2772,5.5,3.0,1992,Work,5512.5
54,Other,Hyderabad,Apple,Ios,10.9,32.8,247.0,157,5.2,2610,2.5,1.7,1505,Entertainment,17876.0
43,Male,Lucknow,Oppo,Android,5.7,5.8,92.5,90,3.2,1985,4.1,3.2,697,Education,1653.0
28,Male,Kolkata,Realme,Android,5.8,17.9,291.6,118,0.8,4705,1.8,3.1,865,Social Media,5191.0
19,Other,Lucknow,Nokia,Android,3.5,4.3,89.0,167,3.9,1768,5.8,4.1,1593,Social Media,752.5
50,Male,Pune,Google Pixel,Android,11.5,32.4,256.7,14,1.4,5326,0.9,4.0,199,Gaming,18630.0
24,Female,Pune,Samsung,Android,4.1,9.8,195.2,22,4.7,8659,3.1,1.2,660,Social Media,2009.0
32,Female,Bangalore,Vivo,Android,11.0,3.7,193.0,120,5.6,8342,7.3,1.0,1423,Entertainment,2035.0000000000002
21,Male,Jaipur,Oneplus,Android,5.4,38.4,217.9,45,5.9,3929,3.7,2.0,906,Education,10368.0
43,Male,Jaipur,Samsung,Android,5.5,26.4,156.9,89,5.3,8291,1.8,3.1,1910,Social Media,7259.999999999999
39,Female,Kolkata,Oppo,Android,3.9,22.5,113.3,38,2.5,6765,2.3,4.3,1450,Work,4387.5
57,Other,Mumbai,Realme,Android,8.0,26.5,33.8,132,4.2,1082,7.5,1.5,432,Gaming,10600.0
20,Female,Hyderabad,Oppo,Android,11.5,42.7,242.0,97,0.6,9843,7.6,3.3,1611,Work,24552.5
21,Other,Mumbai,Oppo,Android,11.7,37.9,54.3,117,1.3,2708,7.7,1.8,248,Social Media,22171.499999999996
48,Male,Mumbai,Oppo,Android,7.5,1.6,76.1,173,4.1,3312,7.3,1.6,744,Education,600.0
31,Other,Kolkata,Xiaomi,Android,9.4,17.2,101.2,119,3.6,4390,2.6,2.2,142,Entertainment,8084.0
43,Other,Mumbai,Realme,Android,4.8,40.0,138.8,49,4.8,5811,1.1,4.2,1511,Entertainment,9600.0
43,Female,Mumbai,Xiaomi,Android,4.2,42.1,56.5,174,1.4,8958,3.9,4.5,851,Gaming,8841.000000000002
58,Female,Ahmedabad,Motorola,Android,10.0,44.3,154.5,190,3.4,6723,0.6,0.5,165,Entertainment,22150.0
30,Other,Mumbai,Google Pixel,Android,9.4,14.1,231.7,162,4.3,4277,4.2,4.9,514,Gaming,6627.0
49,Female,Lucknow,Xiaomi,Android,9.5,27.1,145.1,79,5.0,3032,4.5,1.3,105,Social Media,12872.5
16,Female,Mumbai,Xiaomi,Android,7.3,34.1,114.0,24,4.6,3419,1.7,0.9,1876,Entertainment,12446.5
20,Female,Ahmedabad,Xiaomi,Android,11.8,36.4,160.1,84,3.4,6195,5.0,0.2,1649,Work,21476.0
50,Male,Bangalore,Motorola,Android,9.9,46.6,78.5,73,2.5,8707,3.9,2.3,762,Work,23067.0
47,Other,Hyderabad,Motorola,Android,10.7,2.1,79.3,121,2.1,393,2.5,0.5,1892,Gaming,1123.5
35,Female,Chennai,Samsung,Android,4.5,34.7,62.7,84,5.0,8526,7.0,2.7,756,Social Media,7807.5
19,Male,Mumbai,Oppo,Android,3.4,15.1,26.8,144,1.6,8283,3.8,3.9,1265,Entertainment,2567.0
37,Male,Bangalore,Motorola,Android,9.6,47.7,39.7,123,2.3,8655,6.7,0.9,735,Entertainment,22896.0
57,Female,Ahmedabad,Realme,Android,4.5,2.3,38.1,118,5.3,8495,4.9,1.5,326,Social Media,517.5
54,Female,Lucknow,Vivo,Android,7.3,27.7,47.0,138,5.7,3858,0.6,1.6,318,Education,10110.499999999998
32,Other,Bangalore,Vivo,Android,2.5,38.9,46.4,163,2.2,8006,5.1,0.5,562,Entertainment,4862.5
54,Other,Delhi,Realme,Android,3.3,41.4,190.0,114,5.5,9732,3.5,0.4,1003,Gaming,6830.999999999999
38,Male,Chennai,Motorola,Android,4.5,42.1,119.1,154,4.9,3961,3.3,2.4,147,Work,9472.5
29,Female,Hyderabad,Vivo,Android,8.7,47.2,246.2,199,2.5,2869,1.9,3.0,1296,Education,20532.0
52,Female,Hyderabad,Motorola,Android,11.3,18.4,210.1,173,4.6,422,6.5,1.7,1594,Gaming,10396.0
50,Other,Hyderabad,Oppo,Android,11.3,35.3,89.4,90,2.3,8557,4.6,4.8,888,Work,19944.5
18,Male,Mumbai,Oppo,Android,4.4,11.9,116.0,69,1.2,1934,7.6,4.4,1404,Gaming,2618.0000000000005
17,Other,Chennai,Realme,Android,2.3,12.6,72.3,42,3.1,6780,3.9,1.9,1204,Gaming,1448.9999999999998
53,Other,Ahmedabad,Google Pixel,Android,10.9,23.6,6.9,90,4.0,5852,7.4,1.8,1492,Social Media,12862.0
25,Male,Pune,Google Pixel,Android,9.8,20.6,96.8,81,3.9,8638,2.0,4.2,1988,Education,10094.000000000002
17,Female,Ahmedabad,Vivo,Android,6.5,16.9,174.4,122,3.7,5986,3.9,2.2,1511,Gaming,5492.5
28,Female,Lucknow,Oppo,Android,7.8,48.9,47.4,80,3.9,7097,6.8,0.6,1914,Work,19070.999999999996
58,Female,Delhi,Realme,Android,2.2,42.6,59.3,100,0.7,2137,1.1,3.0,1602,Gaming,4686.000000000001
50,Male,Hyderabad,Realme,Android,5.3,45.9,275.6,51,2.2,5775,6.4,1.7,458,Entertainment,12163.5
58,Male,Chennai,Nokia,Android,8.8,6.1,28.4,27,4.8,945,5.0,4.0,1995,Education,2684.0
31,Female,Lucknow,Google Pixel,Android,5.1,35.8,212.5,123,2.7,6817,6.1,0.9,215,Social Media,9129.0
57,Female,Lucknow,Oppo,Android,8.1,25.8,202.3,129,3.2,5502,2.5,4.3,1775,Work,10449.0
54,Other,Hyderabad,Apple,Ios,5.7,17.2,291.5,133,5.4,2289,4.3,3.1,601,Social Media,4902.0
53,Male,Pune,Xiaomi,Android,9.7,16.6,66.5,59,1.5,5698,7.5,3.8,200,Social Media,8051.000000000001
56,Male,Delhi,Apple,Ios,7.9,10.3,188.2,71,1.7,9706,7.0,2.2,1838,Social Media,4068.5
48,Male,Chennai,Realme,Android,6.1,1.3,280.5,14,1.7,4842,6.7,4.9,937,Gaming,396.5
25,Female,Kolkata,Motorola,Android,7.4,15.2,114.8,138,3.4,340,5.7,0.6,972,Gaming,5624.0
27,Other,Chennai,Motorola,Android,5.1,16.5,21.7,156,0.9,4852,3.2,1.7,188,Gaming,4207.5
33,Female,Pune,Xiaomi,Android,8.0,4.3,200.5,189,2.6,6790,3.2,4.6,1364,Entertainment,1720.0
15,Female,Hyderabad,Nokia,Android,3.5,40.0,127.7,155,3.2,4466,7.7,4.2,641,Work,7000.0
19,Other,Kolkata,Samsung,Android,3.6,40.7,203.6,158,4.6,7968,1.3,1.2,961,Entertainment,7326.000000000001
40,Female,Delhi,Nokia,Android,5.6,11.0,124.3,10,2.5,538,7.0,1.7,1399,Entertainment,3079.9999999999995
33,Male,Mumbai,Realme,Android,5.4,21.0,211.3,198,2.8,4496,1.7,0.5,1392,Work,5670.0
58,Male,Mumbai,Oppo,Android,7.2,8.1,85.4,122,0.8,8133,7.6,3.7,1350,Entertainment,2916.0
40,Other,Chennai,Google Pixel,Android,9.1,21.0,266.1,115,1.0,5220,2.2,3.7,877,Social Media,9555.0
17,Other,Kolkata,Vivo,Android,4.6,25.5,211.8,66,5.6,8710,2.0,4.9,328,Education,5865.0
29,Other,Chennai,Google Pixel,Android,10.8,25.7,150.2,73,5.6,4260,6.3,4.4,1334,Social Media,13878.0
40,Female,Kolkata,Realme,Android,10.4,26.7,195.4,167,4.0,5252,5.0,4.3,210,Work,13884.0
21,Male,Chennai,Oneplus,Android,8.7,23.6,298.0,180,1.9,3093,7.6,5.0,176,Gaming,10266.0
52,Female,Mumbai,Nokia,Android,4.9,46.5,91.5,26,2.6,8149,4.3,4.3,619,Education,11392.500000000002
23,Other,Delhi,Google Pixel,Android,4.1,15.8,42.9,156,3.0,7772,7.6,1.1,1175,Social Media,3239.0
23,Female,Mumbai,Motorola,Android,5.3,3.6,206.0,114,3.6,7685,4.7,1.3,1475,Work,953.9999999999999
52,Male,Lucknow,Oppo,Android,10.0,19.2,250.4,74,1.7,7791,1.4,1.2,2000,Gaming,9600.0
47,Female,Hyderabad,Xiaomi,Android,3.4,27.6,222.2,59,0.6,2844,4.2,4.0,1101,Education,4692.0
16,Other,Delhi,Apple,Ios,3.9,25.8,293.0,81,3.3,5673,7.5,4.7,814,Education,5031.0
41,Male,Chennai,Samsung,Android,2.1,32.4,163.1,125,5.8,3689,4.4,4.8,736,Education,3402.0000000000005
59,Other,Hyderabad,Oneplus,Android,5.1,10.0,88.3,61,0.9,5259,7.7,0.1,1087,Entertainment,2550.0
50,Female,Mumbai,Motorola,Android,10.4,18.3,23.0,126,1.6,8435,2.7,0.1,649,Gaming,9516.000000000002
57,Female,Delhi,Nokia,Android,1.8,36.4,185.2,162,1.5,1124,3.5,4.4,106,Entertainment,3276.0
44,Female,Lucknow,Oneplus,Android,3.9,1.3,168.6,23,4.8,7281,3.2,1.7,998,Social Media,253.5
33,Female,Kolkata,Samsung,Android,11.9,34.7,193.3,20,0.7,6045,3.1,1.9,1923,Work,20646.500000000004
23,Male,Mumbai,Nokia,Android,2.6,27.4,81.2,20,4.8,7943,1.5,2.4,720,Gaming,3561.9999999999995
26,Male,Delhi,Google Pixel,Android,11.8,29.5,161.7,58,4.3,8081,1.7,1.7,1413,Work,17405.0
50,Other,Delhi,Google Pixel,Android,10.1,12.7,173.4,154,2.7,756,2.9,1.0,1985,Entertainment,6413.499999999999
38,Male,Chennai,Nokia,Android,11.8,32.0,55.2,147,4.9,1437,3.1,4.4,123,Work,18880.0
43,Other,Pune,Samsung,Android,3.1,2.4,256.4,190,1.2,6737,2.1,0.2,363,Social Media,372.0
59,Male,Ahmedabad,Oppo,Android,1.2,16.0,47.9,172,2.4,9614,6.3,1.0,1619,Work,960.0
35,Other,Bangalore,Motorola,Android,8.4,3.7,299.6,197,4.7,193,7.6,1.5,891,Work,1554.0
38,Female,Bangalore,Oneplus,Android,9.0,22.2,69.5,161,4.5,1235,4.2,3.2,997,Social Media,9990.0
19,Other,Jaipur,Oneplus,Android,5.6,33.8,68.6,84,5.5,9021,7.9,2.1,332,Gaming,9463.999999999998
54,Female,Pune,Xiaomi,Android,10.2,12.2,277.6,18,5.4,9537,1.8,3.6,381,Entertainment,6221.999999999999
17,Other,Kolkata,Samsung,Android,8.1,32.3,17.4,138,3.9,8788,3.1,1.0,1622,Entertainment,13081.499999999996
20,Male,Kolkata,Xiaomi,Android,9.0,2.9,6.5,143,2.3,8616,1.3,4.1,1430,Entertainment,1305.0
52,Female,Mumbai,Oneplus,Android,2.2,49.2,106.8,96,1.5,7411,0.5,1.8,227,Education,5412.0
44,Female,Kolkata,Apple,Ios,11.7,10.8,51.0,116,2.4,2424,0.6,1.9,595,Gaming,6318.0
32,Other,Delhi,Apple,Ios,1.8,26.2,47.5,21,4.2,7014,5.3,1.9,203,Entertainment,2358.0
49,Male,Delhi,Oppo,Android,5.2,32.4,193.8,140,2.4,6312,1.5,3.5,138,Gaming,8424.0
39,Female,Chennai,Oppo,Android,11.3,18.2,21.6,18,4.7,4229,1.4,2.2,400,Entertainment,10283.0
50,Female,Jaipur,Xiaomi,Android,7.6,30.8,291.2,24,4.7,799,5.1,0.7,1909,Social Media,11704.0
49,Other,Bangalore,Samsung,Android,9.3,31.7,169.0,15,5.7,5932,3.4,0.6,615,Entertainment,14740.5
40,Male,Mumbai,Vivo,Android,8.3,21.0,137.4,106,3.2,6041,1.1,2.3,1134,Education,8715.0
49,Female,Ahmedabad,Samsung,Android,1.7,6.3,282.1,116,2.9,2192,7.0,1.7,1293,Gaming,535.5
25,Other,Pune,Motorola,Android,1.3,6.6,99.0,97,4.6,7246,3.9,2.4,170,Gaming,429.0
